1:    0.642 0.358 1    
316:  0.459 0.541 1    
317:  0.616 0.384 1    
318:  0.638 0.362 1    
319:  0.381 0.619 1    
320:  0.330 0.670 1    
321:  0.788 0.212 1    
322:  0.651 0.349 1    
323:  0.695 0.305 1    
324:  0.775 0.225 1    
325:  0.558 0.442 1    
326:  0.822 0.178 1    
327:  0.821 0.179 1    
328:  0.585 0.415 1    
329:  0.560 0.440 1    
330:  0.775 0.225 1    
331:  0.710 0.290 1    
332:  0.788 0.212 1    
333:  0.730 0.270 1    
334:  0.685 0.315 1    
335:  0.606 0.394 1    
336:  0.432 0.568 1    
337:  0.352 0.648 1    
338:  0.260 0.740 1    
339:  0.356 0.644 1    
340:  0.262 0.738 1    
341:  0.758 0.242 1    
342:  0.399 0.601 1    
343:  0.366 0.634 1    
344:  0.368 0.632 1    
345:  0.301 0.699 1    
346:  0.284 0.716 1    
347:  0.439 0.561 1    
348:  0.316 0.684 1    
349:  0.298 0.702 1    
350:  0.318 0.682 1    
351:  0.209 0.791 1    
352:  0.778 0.222 1    
353:  0.289 0.711 1    
354:  0.352 0.648 1    
355:  0.326 0.674 1    
356:  0.648 0.352 1    
357:  0.471 0.529 1    
358:  0.630 0.370 1    
359:  0.583 0.417 1    
360:  0.367 0.633 1    
361:  0.369 0.631 1    
362:  0.765 0.235 1    
363:  0.809 0.191 1    
364:  0.801 0.199 1    
365:  0.708 0.292 1    
366:  0.829 0.171 1    
367:  0.591 0.409 1    
368:  0.680 0.320 1    
369:  0.828 0.172 1    
370:  0.472 0.528 1    
371:  0.499 0.501 1    
372:  0.569 0.431 1    
373:  0.644 0.356 1    
374:  0.397 0.603 1    
375:  0.590 0.410 1    
376:  0.651 0.349 1    
377:  0.703 0.297 1    
378:  0.650 0.350 1    
379:  0.685 0.315 1    
380:  0.723 0.277 1    
381:  0.661 0.339 1    
382:  0.598 0.402 1    
383:  0.592 0.408 1    
384:  0.642 0.358 1    
385:  0.890 0.110 1    
386:  0.731 0.269 1    
387:  0.785 0.215 1    
388:  0.628 0.372 1    
389:  0.714 0.286 1    
390:  0.735 0.265 1    
391:  0.775 0.225 1    
392:  0.741 0.259 1    
393:  0.684 0.316 1    
394:  0.792 0.208 1    
395:  0.837 0.163 1    
396:  0.801 0.199 1    
397:  0.795 0.205 1    
398:  0.338 0.662 1    
399:  0.715 0.285 1    
400:  0.518 0.482 1    
401:  0.740 0.260 1    
402:  0.704 0.296 1    
403:  0.763 0.237 1    
404:  0.600 0.400 1    
405:  0.590 0.410 1    
406:  0.430 0.570 1    
407:  0.664 0.336 1    
408:  0.735 0.265 1    
409:  0.629 0.371 1    
410:  0.730 0.270 1    
411:  0.563 0.437 1    
412:  0.670 0.330 1    
413:  0.815 0.185 1    
414:  0.697 0.303 1    
415:  0.649 0.351 1    
416:  0.771 0.229 1    
417:  0.554 0.446 1    
418:  0.759 0.241 1    
419:  0.584 0.416 1    
420:  0.644 0.356 1    
421:  0.585 0.415 1    
422:  0.290 0.710 1    
423:  0.742 0.258 1    
424:  0.668 0.332 1    
425:  0.802 0.198 1    
426:  0.527 0.473 1    
427:  0.831 0.169 1    
428:  0.800 0.200 1    
429:  0.689 0.311 1    
430:  0.256 0.744 1    
431:  0.776 0.224 1    
432:  0.718 0.282 1    
433:  0.511 0.489 1    
434:  0.725 0.275 1    
435:  0.654 0.346 1    
436:  0.670 0.330 1    
437:  0.328 0.672 1    
438:  0.533 0.467 1    
439:  0.604 0.396 1    
440:  0.746 0.254 1    
441:  0.475 0.525 1    
442:  0.373 0.627 1    
443:  0.491 0.509 1    
444:  0.604 0.396 1    
445:  0.736 0.264 1    
446:  0.668 0.332 1    
447:  0.690 0.310 1    
448:  0.364 0.636 1    
449:  0.722 0.278 1    
450:  0.366 0.634 1    
451:  0.717 0.283 1    
452:  0.604 0.396 1    
453:  0.652 0.348 1    
454:  0.568 0.432 1    
455:  0.793 0.207 1    
456:  0.673 0.327 1    
457:  0.803 0.197 1    
458:  0.558 0.442 1    
459:  0.494 0.506 1    
460:  0.496 0.504 1    
461:  0.418 0.582 1    
462:  0.759 0.241 1    
463:  0.473 0.527 1    
464:  0.645 0.355 1    
465:  0.433 0.567 1    
466:  0.318 0.682 1    
467:  0.624 0.376 1    
468:  0.699 0.301 1    
469:  0.797 0.203 1    
470:  0.594 0.406 1    
471:  0.854 0.146 1    
472:  0.626 0.374 1    
473:  0.597 0.403 1    
474:  0.787 0.213 1    
475:  0.847 0.153 1    
476:  0.808 0.192 1    
477:  0.472 0.528 1    
478:  0.387 0.613 1    
479:  0.621 0.379 1    
480:  0.775 0.225 1    
481:  0.673 0.327 1    
482:  0.790 0.210 1    
483:  0.640 0.360 1    
484:  0.680 0.320 1    
485:  0.173 0.827 1    
486:  0.681 0.319 1    
487:  0.774 0.226 1    
488:  0.570 0.430 1    
489:  0.648 0.352 1    
490:  0.578 0.422 1    
491:  0.790 0.210 1    
492:  0.725 0.275 1    
493:  0.866 0.134 1    
494:  0.787 0.213 1    
495:  0.608 0.392 1    
496:  0.517 0.483 1    
497:  0.704 0.296 1    
498:  0.654 0.346 1    
499:  0.829 0.171 1    
500:  0.798 0.202 1    
501:  0.662 0.338 1    
502:  0.462 0.538 1    
503:  0.823 0.177 1    
504:  0.692 0.308 1    
505:  0.499 0.501 1    
506:  0.543 0.457 1    
507:  0.384 0.616 1    
508:  0.775 0.225 1    
509:  0.860 0.140 1    
510:  0.714 0.286 1    
511:  0.629 0.371 1    
512:  0.735 0.265 1    
513:  0.703 0.297 1    
514:  0.598 0.402 1    
515:  0.765 0.235 1    
516:  0.665 0.335 1    
517:  0.695 0.305 1    
518:  0.347 0.653 1    
519:  0.460 0.540 1    
520:  0.666 0.334 1    
521:  0.696 0.304 1    
522:  0.478 0.522 1    
523:  0.618 0.382 1    
524:  0.866 0.134 1    
525:  0.796 0.204 1    
526:  0.508 0.492 1    
527:  0.683 0.317 1    
528:  0.812 0.188 1    
529:  0.460 0.540 1    
530:  0.470 0.530 1    
531:  0.715 0.285 1    
532:  0.419 0.581 1    
533:  0.621 0.379 1    
534:  0.551 0.449 1    
535:  0.675 0.325 1    
536:  0.668 0.332 1    
537:  0.484 0.516 1    
538:  0.854 0.146 1    
539:  0.688 0.312 1    
540:  0.769 0.231 1    
541:  0.661 0.339 1    
542:  0.614 0.386 1    
543:  0.877 0.123 1    
544:  0.376 0.624 1    
545:  0.422 0.578 1    
546:  0.689 0.311 1    
547:  0.758 0.242 1    
548:  0.747 0.253 1    
549:  0.532 0.468 1    
550:  0.861 0.139 1    
551:  0.699 0.301 1    
552:  0.888 0.112 1    
553:  0.636 0.364 1    
554:  0.512 0.488 1    
555:  0.645 0.355 1    
556:  0.555 0.445 1    
557:  0.709 0.291 1    
558:  0.784 0.216 1    
559:  0.556 0.444 1    
560:  0.639 0.361 1    
561:  0.633 0.367 1    
562:  0.748 0.252 1    
563:  0.803 0.197 1    
564:  0.461 0.539 1    
565:  0.699 0.301 1    
566:  0.536 0.464 1    
567:  0.642 0.358 1    
568:  0.478 0.522 1    
569:  0.828 0.172 1    
570:  0.779 0.221 1    
571:  0.680 0.320 1    
572:  0.756 0.244 1    
573:  0.363 0.637 1    
574:  0.478 0.522 1    
575:  0.643 0.357 1    
576:  0.585 0.415 1    
577:  0.468 0.532 1    
578:  0.388 0.612 1    
579:  0.642 0.358 1    
580:  0.734 0.266 1    
581:  0.870 0.130 1    
582:  0.410 0.590 1    
583:  0.255 0.745 1    
584:  0.605 0.395 1    
585:  0.412 0.588 1    
586:  0.614 0.386 1    
587:  0.755 0.245 1    
588:  0.598 0.402 1    
589:  0.652 0.348 1    
590:  0.519 0.481 1    
591:  0.732 0.268 1    
592:  0.677 0.323 1    
593:  0.709 0.291 1    
594:  0.618 0.382 1    
595:  0.422 0.578 1    
596:  0.622 0.378 1    
597:  0.519 0.481 1    
598:  0.800 0.200 1    
599:  0.451 0.549 1    
600:  0.394 0.606 1    
601:  0.333 0.667 1    
602:  0.408 0.592 1    
603:  0.626 0.374 1    
604:  0.691 0.309 1    
605:  0.713 0.287 1    
606:  0.564 0.436 1    
607:  0.651 0.349 1    
608:  0.714 0.286 1    
609:  0.683 0.317 1    
610:  0.589 0.411 1    
611:  0.808 0.192 1    
612:  0.605 0.395 1    
613:  0.555 0.445 1    
614:  0.822 0.178 1    
615:  0.670 0.330 1    
616:  0.661 0.339 1    
617:  0.715 0.285 1    
618:  0.686 0.314 1    
619:  0.508 0.492 1    
620:  0.683 0.317 1    
621:  0.574 0.426 1    
622:  0.495 0.505 1    
623:  0.929 0.071 1    
624:  0.629 0.371 1    
625:  0.782 0.218 1    
626:  0.650 0.350 1    
627:  0.621 0.379 1    
628:  0.765 0.235 1    
629:  0.485 0.515 1    
630:  0.829 0.171 1    
631:  0.725 0.275 1    
632:  0.561 0.439 1    
633:  0.516 0.484 1    
634:  0.598 0.402 1    
635:  0.771 0.229 1    
636:  0.440 0.560 1    
637:  0.697 0.303 1    
638:  0.526 0.474 1    
639:  0.737 0.263 1    
640:  0.703 0.297 1    
641:  0.708 0.292 1    
642:  0.777 0.223 1    
643:  0.571 0.429 1    
644:  0.425 0.575 1    
645:  0.604 0.396 1    
646:  0.521 0.479 1    
647:  0.815 0.185 1    
648:  0.409 0.591 1    
649:  0.609 0.391 1    
650:  0.753 0.247 1    
651:  0.494 0.506 1    
652:  0.574 0.426 1    
653:  0.689 0.311 1    
654:  0.746 0.254 1    
655:  0.521 0.479 1    
656:  0.657 0.343 1    
657:  0.668 0.332 1    
658:  0.523 0.477 1    
659:  0.671 0.329 1    
660:  0.511 0.489 1    
661:  0.650 0.350 1    
662:  0.317 0.683 1    
663:  0.677 0.323 1    
664:  0.716 0.284 1    
665:  0.365 0.635 1    
666:  0.804 0.196 1    
667:  0.709 0.291 1    
668:  0.480 0.520 1    
669:  0.786 0.214 1    
670:  0.634 0.366 1    
671:  0.556 0.444 1    
672:  0.692 0.308 1    
673:  0.834 0.166 1    
674:  0.328 0.672 1    
675:  0.501 0.499 1    
676:  0.548 0.452 1    
677:  0.817 0.183 1    
678:  0.834 0.166 1    
679:  0.771 0.229 1    
680:  0.443 0.557 1    
681:  0.704 0.296 1    
682:  0.573 0.427 1    
683:  0.359 0.641 1    
684:  0.677 0.323 1    
685:  0.362 0.638 1    
686:  0.600 0.400 1    
687:  0.744 0.256 1    
688:  0.796 0.204 1    
689:  0.591 0.409 1    
690:  0.649 0.351 1    
691:  0.275 0.725 1    
692:  0.576 0.424 1    
693:  0.826 0.174 1    
694:  0.748 0.252 1    
695:  0.811 0.189 1    
696:  0.609 0.391 1    
697:  0.563 0.437 1    
698:  0.682 0.318 1    
699:  0.692 0.308 1    
700:  0.605 0.395 1    
701:  0.625 0.375 1    
702:  0.594 0.406 1    
703:  0.721 0.279 1    
704:  0.620 0.380 1    
705:  0.538 0.462 1    
706:  0.808 0.192 1    
707:  0.469 0.531 1    
708:  0.589 0.411 1    
709:  0.547 0.453 1    
710:  0.433 0.567 1    
711:  0.630 0.370 1    
712:  0.758 0.242 1    
713:  0.651 0.349 1    
714:  0.464 0.536 1    
715:  0.378 0.622 1    
716:  0.615 0.385 1    
717:  0.447 0.553 1    
718:  0.516 0.484 1    
719:  0.633 0.367 1    
720:  0.400 0.600 1    
721:  0.574 0.426 1    
722:  0.623 0.377 1    
723:  0.654 0.346 1    
724:  0.668 0.332 1    
725:  0.771 0.229 1    
726:  0.474 0.526 1    
727:  0.744 0.256 1    
728:  0.706 0.294 1    
729:  0.641 0.359 1    
730:  0.749 0.251 1    
731:  0.697 0.303 1    
732:  0.630 0.370 1    
733:  0.589 0.411 1    
734:  0.678 0.322 1    
735:  0.666 0.334 1    
736:  0.779 0.221 1    
737:  0.449 0.551 1    
738:  0.707 0.293 1    
739:  0.576 0.424 1    
740:  0.549 0.451 1    
741:  0.706 0.294 1    
742:  0.221 0.779 1    
743:  0.261 0.739 1    
744:  0.189 0.811 1    
745:  0.179 0.821 1    
746:  0.120 0.880 1    
747:  0.412 0.588 1    
748:  0.316 0.684 1    
749:  0.132 0.868 1    
750:  0.161 0.839 1    
751:  0.121 0.879 1    
752:  0.146 0.854 1    
753:  0.147 0.853 1    
754:  0.110 0.890 1    
755:  0.429 0.571 1    
756:  0.596 0.404 1    
757:  0.499 0.501 1    
758:  0.528 0.472 1    
759:  0.495 0.505 1    
760:  0.411 0.589 1    
761:  0.518 0.482 1    
762:  0.177 0.823 1    
763:  0.470 0.530 1    
764:  0.730 0.270 1    
765:  0.091 0.909 1    
766:  0.781 0.219 1    
767:  0.618 0.382 1    
768:  0.618 0.382 1    
769:  0.570 0.430 1    
770:  0.470 0.530 1    
771:  0.737 0.263 1    
772:  0.691 0.309 1    
773:  0.620 0.380 1    
774:  0.647 0.353 1    
775:  0.093 0.907 1    
776:  0.135 0.865 1    
777:  0.085 0.915 1    
778:  0.463 0.537 1    
779:  0.112 0.888 1    
780:  0.152 0.848 1    
781:  0.132 0.868 1    
782:  0.083 0.917 1    
783:  0.133 0.867 1    
784:  0.086 0.914 1    
785:  0.106 0.894 1    
786:  0.147 0.853 1    
787:  0.110 0.890 1    
788:  0.117 0.883 1    
789:  0.101 0.899 1    
790:  0.094 0.906 1    
791:  0.141 0.859 1    
792:  0.073 0.927 1    
793:  0.176 0.824 1    
794:  0.181 0.819 1    
795:  0.086 0.914 1    
796:  0.134 0.866 1    
797:  0.115 0.885 1    
798:  0.094 0.906 1    
799:  0.094 0.906 1    
800:  0.143 0.857 1    
801:  0.159 0.841 1    
802:  0.074 0.926 1    
803:  0.148 0.852 1    
804:  0.207 0.793 1    
805:  0.113 0.887 1    
806:  0.092 0.908 1    
807:  0.124 0.876 1    
808:  0.173 0.827 1    
809:  0.154 0.846 1    
810:  0.084 0.916 1    
811:  0.077 0.923 1    
812:  0.081 0.919 1    
813:  0.224 0.776 1    
814:  0.091 0.909 1    
815:  0.231 0.769 1    
816:  0.084 0.916 1    
817:  0.107 0.893 1    
818:  0.204 0.796 1    
819:  0.096 0.904 1    
820:  0.080 0.920 1    
821:  0.095 0.905 1    
822:  0.095 0.905 1    
823:  0.125 0.875 1    
824:  0.136 0.864 1    
825:  0.200 0.800 1    
826:  0.086 0.914 1    
827:  0.092 0.908 1    
828:  0.082 0.918 1    
829:  0.080 0.920 1    
830:  0.086 0.914 1    
831:  0.136 0.864 1    
832:  0.126 0.874 1    
833:  0.097 0.903 1    
834:  0.123 0.877 1    
835:  0.085 0.915 1    
836:  0.126 0.874 1    
837:  0.137 0.863 1    
838:  0.247 0.753 1    
839:  0.143 0.857 1    
840:  0.088 0.912 1    
841:  0.632 0.368 1    
842:  0.162 0.838 1    
843:  0.097 0.903 1    
844:  0.092 0.908 1    
845:  0.091 0.909 1    
846:  0.142 0.858 1    
847:  0.096 0.904 1    
848:  0.086 0.914 1    
849:  0.575 0.425 1    
850:  0.334 0.666 1    
851:  0.575 0.425 1    
852:  0.431 0.569 1    
853:  0.688 0.312 1    
854:  0.353 0.647 1    
855:  0.560 0.440 1    
856:  0.698 0.302 1    
857:  0.134 0.866 1    
858:  0.386 0.614 1    
859:  0.149 0.851 1    
860:  0.678 0.322 1    
861:  0.263 0.737 1    
862:  0.663 0.337 1    
863:  0.504 0.496 1    
864:  0.101 0.899 1    
865:  0.534 0.466 1    
866:  0.291 0.709 1    
867:  0.570 0.430 1    
868:  0.761 0.239 1    
869:  0.705 0.295 1    
870:  0.094 0.906 1    
871:  0.664 0.336 1    
872:  0.474 0.526 1    
873:  0.577 0.423 1    
874:  0.296 0.704 1    
875:  0.542 0.458 1    
876:  0.500 0.500 1    
877:  0.527 0.473 1    
878:  0.669 0.331 1    
879:  0.414 0.586 1    
880:  0.595 0.405 1    
881:  0.085 0.915 1    
882:  0.387 0.613 1    
883:  0.276 0.724 1    
884:  0.515 0.485 1    
885:  0.579 0.421 1    
886:  0.706 0.294 1    
887:  0.326 0.674 1    
888:  0.612 0.388 1    
889:  0.561 0.439 1    
890:  0.695 0.305 1    
891:  0.832 0.168 1    
892:  0.082 0.918 1    
893:  0.235 0.765 1    
           
           
1:    0.357 0.643 1    
2:    0.165 0.835 1    
3:    0.367 0.633 1    
4:    0.199 0.801 1    
5:    0.404 0.596 1    
6:    0.353 0.647 1    
7:    0.169 0.831 1    
8:    0.234 0.766 1    
9:    0.315 0.685 1    
10:   0.522 0.478 1    
11:   0.258 0.742 1    
12:   0.123 0.877 1    
13:   0.210 0.790 1    
14:   0.240 0.760 1    
15:   0.504 0.496 1    
16:   0.209 0.791 1    
17:   0.506 0.494 1    
18:   0.419 0.581 1    
19:   0.427 0.573 1    
20:   0.612 0.388 1    
21:   0.583 0.417 1    
22:   0.187 0.813 1    
23:   0.363 0.637 1    
24:   0.551 0.449 1    
25:   0.539 0.461 1    
26:   0.162 0.838 1    
27:   0.288 0.712 1    
28:   0.742 0.258 1    
29:   0.457 0.543 1    
30:   0.093 0.907 1    
31:   0.278 0.722 1    
32:   0.152 0.848 1    
33:   0.245 0.755 1    
34:   0.475 0.525 1    
35:   0.250 0.750 1    
36:   0.175 0.825 1    
37:   0.538 0.462 1    
38:   0.384 0.616 1    
39:   0.555 0.445 1    
40:   0.361 0.639 1    
41:   0.345 0.655 1    
42:   0.411 0.589 1    
43:   0.383 0.617 1    
44:   0.403 0.597 1    
45:   0.141 0.859 1    
46:   0.281 0.719 1    
47:   0.477 0.523 1    
48:   0.430 0.570 1    
49:   0.519 0.481 1    
50:   0.266 0.734 1    
51:   0.184 0.816 1    
52:   0.141 0.859 1    
53:   0.229 0.771 1    
54:   0.637 0.363 1    
55:   0.442 0.558 1    
56:   0.376 0.624 1    
57:   0.252 0.748 1    
58:   0.334 0.666 1    
59:   0.153 0.847 1    
60:   0.339 0.661 1    
61:   0.546 0.454 1    
62:   0.211 0.789 1    
63:   0.378 0.622 1    
64:   0.182 0.818 1    
65:   0.267 0.733 1    
66:   0.262 0.738 1    
67:   0.600 0.400 1    
68:   0.541 0.459 1    
69:   0.631 0.369 1    
70:   0.357 0.643 1    
71:   0.504 0.496 1    
72:   0.249 0.751 1    
73:   0.427 0.573 1    
74:   0.256 0.744 1    
75:   0.285 0.715 1    
76:   0.272 0.728 1    
77:   0.851 0.149 1    
78:   0.742 0.258 1    
79:   0.861 0.139 1    
80:   0.585 0.415 1    
81:   0.763 0.237 1    
82:   0.815 0.185 1    
83:   0.799 0.201 1    
84:   0.687 0.313 1    
85:   0.781 0.219 1    
86:   0.606 0.394 1    
87:   0.719 0.281 1    
88:   0.885 0.115 1    
89:   0.749 0.251 1    
90:   0.598 0.402 1    
91:   0.824 0.176 1    
92:   0.857 0.143 1    
93:   0.790 0.210 1    
94:   0.838 0.162 1    
95:   0.744 0.256 1    
96:   0.778 0.222 1    
97:   0.779 0.221 1    
98:   0.626 0.374 1    
99:   0.733 0.267 1    
100:  0.717 0.283 1    
101:  0.683 0.317 1    
102:  0.810 0.190 1    
103:  0.280 0.720 1    
104:  0.167 0.833 1    
105:  0.322 0.678 1    
106:  0.375 0.625 1    
107:  0.231 0.769 1    
108:  0.465 0.535 1    
109:  0.454 0.546 1    
110:  0.281 0.719 1    
111:  0.200 0.800 1    
112:  0.225 0.775 1    
113:  0.296 0.704 1    
114:  0.256 0.744 1    
115:  0.402 0.598 1    
116:  0.156 0.844 1    
117:  0.194 0.806 1    
118:  0.258 0.742 1    
119:  0.168 0.832 1    
120:  0.188 0.812 1    
121:  0.421 0.579 1    
122:  0.373 0.627 1    
123:  0.383 0.617 1    
124:  0.372 0.628 1    
125:  0.177 0.823 1    
126:  0.391 0.609 1    
127:  0.295 0.705 1    
128:  0.382 0.618 1    
129:  0.330 0.670 1    
130:  0.330 0.670 1    
131:  0.274 0.726 1    
132:  0.107 0.893 1    
133:  0.241 0.759 1    
134:  0.286 0.714 1    
135:  0.520 0.480 1    
136:  0.419 0.581 1    
137:  0.299 0.701 1    
138:  0.248 0.752 1    
139:  0.261 0.739 1    
140:  0.490 0.510 1    
141:  0.210 0.790 1    
142:  0.209 0.791 1    
143:  0.250 0.750 1    
144:  0.222 0.778 1    
145:  0.601 0.399 1    
146:  0.383 0.617 1    
147:  0.403 0.597 1    
148:  0.356 0.644 1    
149:  0.468 0.532 1    
150:  0.503 0.497 1    
151:  0.256 0.744 1    
152:  0.849 0.151 1    
153:  0.535 0.465 1    
154:  0.624 0.376 1    
155:  0.308 0.692 1    
156:  0.539 0.461 1    
157:  0.259 0.741 1    
158:  0.203 0.797 1    
159:  0.600 0.400 1    
160:  0.348 0.652 1    
161:  0.493 0.507 1    
162:  0.249 0.751 1    
163:  0.139 0.861 1    
164:  0.189 0.811 1    
165:  0.384 0.616 1    
166:  0.298 0.702 1    
167:  0.286 0.714 1    
168:  0.353 0.647 1    
169:  0.143 0.857 1    
170:  0.313 0.687 1    
171:  0.427 0.573 1    
172:  0.239 0.761 1    
173:  0.345 0.655 1    
174:  0.528 0.472 1    
175:  0.310 0.690 1    
176:  0.349 0.651 1    
177:  0.156 0.844 1    
178:  0.327 0.673 1    
179:  0.518 0.482 1    
180:  0.174 0.826 1    
181:  0.399 0.601 1    
182:  0.390 0.610 1    
183:  0.534 0.466 1    
184:  0.331 0.669 1    
185:  0.275 0.725 1    
186:  0.120 0.880 1    
187:  0.421 0.579 1    
188:  0.346 0.654 1    
189:  0.303 0.697 1    
190:  0.362 0.638 1    
191:  0.584 0.416 1    
192:  0.479 0.521 1    
193:  0.262 0.738 1    
194:  0.303 0.697 1    
195:  0.379 0.621 1    
196:  0.448 0.552 1    
197:  0.227 0.773 1    
198:  0.299 0.701 1    
199:  0.278 0.722 1    
200:  0.275 0.725 1    
201:  0.495 0.505 1    
202:  0.244 0.756 1    
203:  0.327 0.673 1    
204:  0.272 0.728 1    
205:  0.433 0.567 1    
206:  0.401 0.599 1    
207:  0.195 0.805 1    
208:  0.193 0.807 1    
209:  0.383 0.617 1    
210:  0.208 0.792 1    
211:  0.178 0.822 1    
212:  0.345 0.655 1    
213:  0.344 0.656 1    
214:  0.402 0.598 1    
215:  0.298 0.702 1    
216:  0.321 0.679 1    
217:  0.419 0.581 1    
218:  0.513 0.487 1    
219:  0.116 0.884 1    
220:  0.515 0.485 1    
221:  0.444 0.556 1    
222:  0.670 0.330 1    
223:  0.404 0.596 1    
224:  0.243 0.757 1    
225:  0.694 0.306 1    
226:  0.414 0.586 1    
227:  0.169 0.831 1    
228:  0.189 0.811 1    
229:  0.355 0.645 1    
230:  0.335 0.665 1    
231:  0.232 0.768 1    
232:  0.133 0.867 1    
233:  0.350 0.650 1    
234:  0.353 0.647 1    
235:  0.283 0.717 1    
236:  0.314 0.686 1    
237:  0.470 0.530 1    
238:  0.411 0.589 1    
239:  0.328 0.672 1    
240:  0.623 0.377 1    
241:  0.222 0.778 1    
242:  0.402 0.598 1    
243:  0.293 0.707 1    
244:  0.166 0.834 1    
245:  0.430 0.570 1    
246:  0.273 0.727 1    
247:  0.485 0.515 1    
248:  0.322 0.678 1    
249:  0.246 0.754 1    
250:  0.363 0.637 1    
251:  0.250 0.750 1    
252:  0.481 0.519 1    
253:  0.288 0.712 1    
254:  0.206 0.794 1    
255:  0.274 0.726 1    
256:  0.221 0.779 1    
257:  0.364 0.636 1    
258:  0.137 0.863 1    
259:  0.186 0.814 1    
260:  0.333 0.667 1    
261:  0.239 0.761 1    
262:  0.207 0.793 1    
263:  0.504 0.496 1    
264:  0.436 0.564 1    
265:  0.389 0.611 1    
266:  0.342 0.658 1    
267:  0.484 0.516 1    
268:  0.624 0.376 1    
269:  0.513 0.487 1    
270:  0.257 0.743 1    
271:  0.546 0.454 1    
272:  0.490 0.510 1    
273:  0.399 0.601 1    
274:  0.424 0.576 1    
275:  0.329 0.671 1    
276:  0.485 0.515 1    
277:  0.294 0.706 1    
278:  0.662 0.338 1    
279:  0.510 0.490 1    
280:  0.203 0.797 1    
281:  0.178 0.822 1    
282:  0.544 0.456 1    
283:  0.623 0.377 1    
284:  0.414 0.586 1    
285:  0.482 0.518 1    
286:  0.264 0.736 1    
287:  0.343 0.657 1    
288:  0.393 0.607 1    
289:  0.217 0.783 1    
290:  0.307 0.693 1    
291:  0.349 0.651 1    
292:  0.453 0.547 1    
293:  0.305 0.695 1    
294:  0.621 0.379 1    
295:  0.375 0.625 1    
296:  0.501 0.499 1    
297:  0.535 0.465 1    
298:  0.221 0.779 1    
299:  0.506 0.494 1    
300:  0.407 0.593 1    
301:  0.286 0.714 1    
302:  0.195 0.805 1    
303:  0.419 0.581 1    
304:  0.198 0.802 1    
305:  0.310 0.690 1    
306:  0.245 0.755 1    
307:  0.516 0.484 1    
308:  0.313 0.687 1    
309:  0.498 0.502 1    
310:  0.647 0.353 1    
311:  0.371 0.629 1    
312:  0.522 0.478 1    
313:  0.150 0.850 1    
314:  0.626 0.374 1    
315:  0.299 0.701 1    
316:  0.544 0.456 1    
317:  0.385 0.615 1    
318:  0.360 0.640 1    
319:  0.622 0.378 1    
320:  0.671 0.329 1    
321:  0.209 0.791 1    
322:  0.350 0.650 1    
323:  0.306 0.694 1    
324:  0.222 0.778 1    
325:  0.444 0.556 1    
326:  0.176 0.824 1    
327:  0.182 0.818 1    
328:  0.414 0.586 1    
329:  0.439 0.561 1    
330:  0.222 0.778 1    
331:  0.291 0.709 1    
332:  0.208 0.792 1    
333:  0.269 0.731 1    
334:  0.313 0.687 1    
335:  0.391 0.609 1    
336:  0.557 0.443 1    
337:  0.639 0.361 1    
338:  0.733 0.267 1    
339:  0.632 0.368 1    
340:  0.741 0.259 1    
341:  0.239 0.761 1    
342:  0.595 0.405 1    
343:  0.625 0.375 1    
344:  0.629 0.371 1    
345:  0.694 0.306 1    
346:  0.710 0.290 1    
347:  0.546 0.454 1    
348:  0.679 0.321 1    
349:  0.693 0.307 1    
350:  0.682 0.318 1    
351:  0.790 0.210 1    
352:  0.218 0.782 1    
353:  0.714 0.286 1    
354:  0.650 0.350 1    
355:  0.670 0.330 1    
356:  0.346 0.654 1    
357:  0.529 0.471 1    
358:  0.368 0.632 1    
359:  0.410 0.590 1    
360:  0.633 0.367 1    
361:  0.635 0.365 1    
362:  0.233 0.767 1    
363:  0.188 0.812 1    
364:  0.200 0.800 1    
365:  0.292 0.708 1    
366:  0.167 0.833 1    
367:  0.409 0.591 1    
368:  0.317 0.683 1    
369:  0.172 0.828 1    
370:  0.526 0.474 1    
371:  0.506 0.494 1    
372:  0.432 0.568 1    
373:  0.355 0.645 1    
374:  0.601 0.399 1    
375:  0.407 0.593 1    
376:  0.352 0.648 1    
377:  0.298 0.702 1    
378:  0.343 0.657 1    
379:  0.313 0.687 1    
380:  0.276 0.724 1    
381:  0.339 0.661 1    
382:  0.400 0.600 1    
383:  0.406 0.594 1    
384:  0.358 0.642 1    
385:  0.109 0.891 1    
386:  0.272 0.728 1    
387:  0.212 0.788 1    
388:  0.377 0.623 1    
389:  0.288 0.712 1    
390:  0.263 0.737 1    
391:  0.226 0.774 1    
392:  0.262 0.738 1    
393:  0.313 0.687 1    
394:  0.207 0.793 1    
395:  0.166 0.834 1    
396:  0.200 0.800 1    
397:  0.206 0.794 1    
398:  0.661 0.339 1    
399:  0.284 0.716 1    
400:  0.481 0.519 1    
401:  0.257 0.743 1    
402:  0.296 0.704 1    
403:  0.234 0.766 1    
404:  0.400 0.600 1    
405:  0.405 0.595 1    
406:  0.566 0.434 1    
407:  0.338 0.662 1    
408:  0.264 0.736 1    
409:  0.369 0.631 1    
410:  0.270 0.730 1    
411:  0.443 0.557 1    
412:  0.325 0.675 1    
413:  0.184 0.816 1    
414:  0.304 0.696 1    
415:  0.349 0.651 1    
416:  0.231 0.769 1    
417:  0.448 0.552 1    
418:  0.244 0.756 1    
419:  0.423 0.577 1    
420:  0.355 0.645 1    
