1:    0.431 0.569 1    
323:  0.393 0.607 1    
324:  0.486 0.514 1    
325:  0.286 0.714 1    
326:  0.396 0.604 1    
327:  0.695 0.305 1    
328:  0.211 0.789 1    
329:  0.390 0.610 1    
330:  0.516 0.484 1    
331:  0.413 0.587 1    
332:  0.295 0.705 1    
333:  0.366 0.634 1    
334:  0.447 0.553 1    
335:  0.633 0.367 1    
336:  0.527 0.473 1    
337:  0.388 0.612 1    
338:  0.276 0.724 1    
339:  0.622 0.378 1    
340:  0.670 0.330 1    
341:  0.511 0.489 1    
342:  0.359 0.641 1    
343:  0.430 0.570 1    
344:  0.508 0.492 1    
345:  0.329 0.671 1    
346:  0.290 0.710 1    
347:  0.490 0.510 1    
348:  0.416 0.584 1    
349:  0.476 0.524 1    
350:  0.561 0.439 1    
351:  0.405 0.595 1    
352:  0.243 0.757 1    
353:  0.785 0.215 1    
354:  0.314 0.686 1    
355:  0.374 0.626 1    
356:  0.465 0.535 1    
357:  0.519 0.481 1    
358:  0.357 0.643 1    
359:  0.502 0.498 1    
360:  0.530 0.470 1    
361:  0.382 0.618 1    
362:  0.671 0.329 1    
363:  0.602 0.398 1    
364:  0.531 0.469 1    
365:  0.643 0.357 1    
366:  0.448 0.552 1    
367:  0.760 0.240 1    
368:  0.406 0.594 1    
369:  0.322 0.678 1    
370:  0.532 0.468 1    
371:  0.518 0.482 1    
372:  0.356 0.644 1    
373:  0.553 0.447 1    
374:  0.433 0.567 1    
375:  0.504 0.496 1    
376:  0.597 0.403 1    
377:  0.452 0.548 1    
378:  0.400 0.600 1    
379:  0.438 0.562 1    
380:  0.593 0.407 1    
381:  0.359 0.641 1    
382:  0.292 0.708 1    
383:  0.413 0.587 1    
384:  0.221 0.779 1    
385:  0.599 0.401 1    
386:  0.357 0.643 1    
387:  0.588 0.412 1    
388:  0.781 0.219 1    
389:  0.707 0.293 1    
390:  0.393 0.607 1    
391:  0.417 0.583 1    
392:  0.535 0.465 1    
393:  0.270 0.730 1    
394:  0.543 0.457 1    
395:  0.566 0.434 1    
396:  0.556 0.444 1    
397:  0.678 0.322 1    
398:  0.286 0.714 1    
399:  0.260 0.740 1    
400:  0.504 0.496 1    
401:  0.621 0.379 1    
402:  0.534 0.466 1    
403:  0.675 0.325 1    
404:  0.374 0.626 1    
405:  0.398 0.602 1    
406:  0.730 0.270 1    
407:  0.639 0.361 1    
408:  0.261 0.739 1    
409:  0.491 0.509 1    
410:  0.580 0.420 1    
411:  0.316 0.684 1    
412:  0.506 0.494 1    
413:  0.234 0.766 1    
414:  0.636 0.364 1    
415:  0.496 0.504 1    
416:  0.296 0.704 1    
417:  0.610 0.390 1    
418:  0.273 0.727 1    
419:  0.522 0.478 1    
420:  0.657 0.343 1    
421:  0.412 0.588 1    
422:  0.246 0.754 1    
423:  0.371 0.629 1    
424:  0.590 0.410 1    
425:  0.608 0.392 1    
426:  0.499 0.501 1    
427:  0.310 0.690 1    
428:  0.605 0.395 1    
429:  0.676 0.324 1    
430:  0.405 0.595 1    
431:  0.332 0.668 1    
432:  0.279 0.721 1    
433:  0.239 0.761 1    
434:  0.393 0.607 1    
435:  0.520 0.480 1    
436:  0.442 0.558 1    
437:  0.340 0.660 1    
438:  0.401 0.599 1    
439:  0.640 0.360 1    
440:  0.225 0.775 1    
441:  0.610 0.390 1    
442:  0.659 0.341 1    
443:  0.330 0.670 1    
444:  0.224 0.776 1    
445:  0.406 0.594 1    
446:  0.368 0.632 1    
447:  0.608 0.392 1    
448:  0.447 0.553 1    
449:  0.296 0.704 1    
450:  0.576 0.424 1    
451:  0.661 0.339 1    
452:  0.282 0.718 1    
453:  0.559 0.441 1    
454:  0.491 0.509 1    
455:  0.370 0.630 1    
456:  0.438 0.562 1    
457:  0.267 0.733 1    
458:  0.334 0.666 1    
459:  0.602 0.398 1    
460:  0.720 0.280 1    
461:  0.429 0.571 1    
462:  0.388 0.612 1    
463:  0.270 0.730 1    
464:  0.321 0.679 1    
465:  0.494 0.506 1    
466:  0.623 0.377 1    
467:  0.328 0.672 1    
468:  0.382 0.618 1    
469:  0.275 0.725 1    
470:  0.555 0.445 1    
471:  0.556 0.444 1    
472:  0.465 0.535 1    
473:  0.315 0.685 1    
474:  0.416 0.584 1    
475:  0.190 0.810 1    
476:  0.630 0.370 1    
477:  0.510 0.490 1    
478:  0.414 0.586 1    
479:  0.470 0.530 1    
480:  0.555 0.445 1    
481:  0.570 0.430 1    
482:  0.597 0.403 1    
483:  0.343 0.657 1    
484:  0.576 0.424 1    
485:  0.585 0.415 1    
486:  0.494 0.506 1    
487:  0.455 0.545 1    
488:  0.642 0.358 1    
489:  0.403 0.597 1    
490:  0.557 0.443 1    
491:  0.451 0.549 1    
492:  0.622 0.378 1    
493:  0.276 0.724 1    
494:  0.357 0.643 1    
495:  0.507 0.493 1    
496:  0.576 0.424 1    
497:  0.406 0.594 1    
498:  0.277 0.723 1    
499:  0.620 0.380 1    
500:  0.324 0.676 1    
501:  0.537 0.463 1    
502:  0.335 0.665 1    
503:  0.363 0.637 1    
504:  0.175 0.825 1    
505:  0.730 0.270 1    
506:  0.713 0.287 1    
507:  0.581 0.419 1    
508:  0.351 0.649 1    
509:  0.643 0.357 1    
510:  0.441 0.559 1    
511:  0.422 0.578 1    
512:  0.617 0.383 1    
513:  0.372 0.628 1    
514:  0.588 0.412 1    
515:  0.557 0.443 1    
516:  0.631 0.369 1    
517:  0.308 0.692 1    
518:  0.532 0.468 1    
519:  0.201 0.799 1    
520:  0.369 0.631 1    
521:  0.443 0.557 1    
522:  0.681 0.319 1    
523:  0.271 0.729 1    
524:  0.502 0.498 1    
525:  0.635 0.365 1    
526:  0.260 0.740 1    
527:  0.611 0.389 1    
528:  0.594 0.406 1    
529:  0.480 0.520 1    
530:  0.572 0.428 1    
531:  0.434 0.566 1    
532:  0.415 0.585 1    
533:  0.427 0.573 1    
534:  0.383 0.617 1    
535:  0.489 0.511 1    
536:  0.492 0.508 1    
537:  0.649 0.351 1    
538:  0.732 0.268 1    
539:  0.574 0.426 1    
540:  0.360 0.640 1    
541:  0.283 0.717 1    
542:  0.324 0.676 1    
543:  0.227 0.773 1    
544:  0.369 0.631 1    
545:  0.398 0.602 1    
546:  0.204 0.796 1    
547:  0.442 0.558 1    
548:  0.258 0.742 1    
549:  0.338 0.662 1    
550:  0.247 0.753 1    
551:  0.340 0.660 1    
552:  0.404 0.596 1    
553:  0.399 0.601 1    
554:  0.331 0.669 1    
555:  0.491 0.509 1    
556:  0.453 0.547 1    
557:  0.555 0.445 1    
558:  0.676 0.324 1    
559:  0.808 0.192 1    
560:  0.498 0.502 1    
561:  0.797 0.203 1    
562:  0.613 0.387 1    
563:  0.797 0.203 1    
564:  0.624 0.376 1    
565:  0.777 0.223 1    
566:  0.615 0.385 1    
567:  0.622 0.378 1    
568:  0.441 0.559 1    
569:  0.690 0.310 1    
570:  0.552 0.448 1    
571:  0.714 0.286 1    
572:  0.677 0.323 1    
573:  0.776 0.224 1    
574:  0.681 0.319 1    
575:  0.712 0.288 1    
576:  0.680 0.320 1    
577:  0.737 0.263 1    
578:  0.678 0.322 1    
579:  0.714 0.286 1    
580:  0.791 0.209 1    
581:  0.582 0.418 1    
582:  0.742 0.258 1    
583:  0.821 0.179 1    
584:  0.762 0.238 1    
585:  0.765 0.235 1    
586:  0.681 0.319 1    
587:  0.643 0.357 1    
588:  0.595 0.405 1    
589:  0.605 0.395 1    
590:  0.813 0.187 1    
591:  0.686 0.314 1    
592:  0.707 0.293 1    
593:  0.708 0.292 1    
594:  0.803 0.197 1    
595:  0.808 0.192 1    
596:  0.702 0.298 1    
597:  0.758 0.242 1    
598:  0.832 0.168 1    
599:  0.765 0.235 1    
600:  0.572 0.428 1    
601:  0.768 0.232 1    
602:  0.849 0.151 1    
603:  0.706 0.294 1    
604:  0.800 0.200 1    
605:  0.787 0.213 1    
606:  0.624 0.376 1    
607:  0.668 0.332 1    
608:  0.776 0.224 1    
609:  0.655 0.345 1    
610:  0.809 0.191 1    
611:  0.660 0.340 1    
612:  0.813 0.187 1    
613:  0.620 0.380 1    
614:  0.758 0.242 1    
615:  0.745 0.255 1    
616:  0.789 0.211 1    
617:  0.661 0.339 1    
618:  0.787 0.213 1    
619:  0.819 0.181 1    
620:  0.859 0.141 1    
621:  0.761 0.239 1    
622:  0.771 0.229 1    
623:  0.780 0.220 1    
624:  0.746 0.254 1    
625:  0.761 0.239 1    
626:  0.850 0.150 1    
627:  0.827 0.173 1    
628:  0.806 0.194 1    
629:  0.822 0.178 1    
630:  0.767 0.233 1    
631:  0.817 0.183 1    
632:  0.718 0.282 1    
633:  0.828 0.172 1    
634:  0.688 0.312 1    
635:  0.696 0.304 1    
636:  0.814 0.186 1    
637:  0.829 0.171 1    
638:  0.720 0.280 1    
639:  0.836 0.164 1    
640:  0.797 0.203 1    
641:  0.797 0.203 1    
642:  0.768 0.232 1    
643:  0.777 0.223 1    
644:  0.741 0.259 1    
645:  0.784 0.216 1    
646:  0.773 0.227 1    
647:  0.542 0.458 1    
648:  0.672 0.328 1    
649:  0.810 0.190 1    
650:  0.800 0.200 1    
651:  0.781 0.219 1    
652:  0.738 0.262 1    
653:  0.699 0.301 1    
654:  0.790 0.210 1    
655:  0.771 0.229 1    
656:  0.851 0.149 1    
657:  0.835 0.165 1    
658:  0.776 0.224 1    
659:  0.681 0.319 1    
660:  0.841 0.159 1    
661:  0.594 0.406 1    
662:  0.829 0.171 1    
663:  0.734 0.266 1    
664:  0.737 0.263 1    
665:  0.826 0.174 1    
666:  0.835 0.165 1    
667:  0.764 0.236 1    
668:  0.799 0.201 1    
